row_key	check	status	detail
V48_HO_013	field_matches.next_step	PASS	expected=If this context is used beyond corroboration, import paired mucosal response data under a frozen test rather than using literature context as validation. observed=If this context is used beyond corroboration, import paired mucosal response data under a frozen test rather than using literature context as validation.
V48_HO_013	field_matches.boundary	PASS	expected=future-grounding handoff only; queued items are not findings observed=future-grounding handoff only; queued items are not findings
V48_HO_014	action_present	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/unresolved_external_coverage_handoff_v48.tsv
V48_HO_014	field_matches.action_id	PASS	expected=V48_HO_014 observed=V48_HO_014
V48_HO_014	field_matches.action_type	PASS	expected=future_grounding_queue observed=future_grounding_queue
V48_HO_014	field_matches.priority	PASS	expected=low observed=low
V48_HO_014	field_matches.item	PASS	expected=UC genetics vs treatment-response layer split observed=UC genetics vs treatment-response layer split
V48_HO_014	field_matches.source_artifact	PASS	expected=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md observed=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md
V48_HO_014	field_matches.input_rows	PASS	expected=V48_FG_014 observed=V48_FG_014
V48_HO_014	field_matches.next_step	PASS	expected=Use disease-pair and treatment-pair specific data before transferring any therapeutic inference across layers. observed=Use disease-pair and treatment-pair specific data before transferring any therapeutic inference across layers.
V48_HO_014	field_matches.boundary	PASS	expected=future-grounding handoff only; queued items are not findings observed=future-grounding handoff only; queued items are not findings
V48_HO_015	action_present	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/unresolved_external_coverage_handoff_v48.tsv
V48_HO_015	field_matches.action_id	PASS	expected=V48_HO_015 observed=V48_HO_015
V48_HO_015	field_matches.action_type	PASS	expected=future_grounding_queue observed=future_grounding_queue
V48_HO_015	field_matches.priority	PASS	expected=low observed=low
V48_HO_015	field_matches.item	PASS	expected=First-principles druggability discipline changed target interpretation observed=First-principles druggability discipline changed target interpretation
V48_HO_015	field_matches.source_artifact	PASS	expected=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md observed=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md
V48_HO_015	field_matches.input_rows	PASS	expected=V48_FG_015 observed=V48_FG_015
V48_HO_015	field_matches.next_step	PASS	expected=Continue treating target-class precedent as insufficient unless direction-matched and tractable for the specific project signal. observed=Continue treating target-class precedent as insufficient unless direction-matched and tractable for the specific project signal.
V48_HO_015	field_matches.boundary	PASS	expected=future-grounding handoff only; queued items are not findings observed=future-grounding handoff only; queued items are not findings
V48_HO_016	action_present	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/unresolved_external_coverage_handoff_v48.tsv
V48_HO_016	field_matches.action_id	PASS	expected=V48_HO_016 observed=V48_HO_016
V48_HO_016	field_matches.action_type	PASS	expected=future_grounding_queue observed=future_grounding_queue
V48_HO_016	field_matches.priority	PASS	expected=low observed=low
V48_HO_016	field_matches.item	PASS	expected=Locked V7 general cross-disease baseline fallback killed observed=Locked V7 general cross-disease baseline fallback killed
V48_HO_016	field_matches.source_artifact	PASS	expected=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md observed=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md
V48_HO_016	field_matches.input_rows	PASS	expected=V48_FG_016 observed=V48_FG_016
V48_HO_016	field_matches.next_step	PASS	expected=Keep the V7 fallback killed unless a predefined external dataset directly tests the baseline-fallback rule. observed=Keep the V7 fallback killed unless a predefined external dataset directly tests the baseline-fallback rule.
V48_HO_016	field_matches.boundary	PASS	expected=future-grounding handoff only; queued items are not findings observed=future-grounding handoff only; queued items are not findings
V48_HO_017	action_present	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/unresolved_external_coverage_handoff_v48.tsv
V48_HO_017	field_matches.action_id	PASS	expected=V48_HO_017 observed=V48_HO_017
V48_HO_017	field_matches.action_type	PASS	expected=future_grounding_queue observed=future_grounding_queue
V48_HO_017	field_matches.priority	PASS	expected=low observed=low
V48_HO_017	field_matches.item	PASS	expected=Tool-robust but simple V22 scalar observed=Tool-robust but simple V22 scalar
V48_HO_017	field_matches.source_artifact	PASS	expected=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md observed=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md
V48_HO_017	field_matches.input_rows	PASS	expected=V48_FG_017 observed=V48_FG_017
V48_HO_017	field_matches.next_step	PASS	expected=Do not add complexity to the locked rule without a preregistered external validation advantage. observed=Do not add complexity to the locked rule without a preregistered external validation advantage.
V48_HO_017	field_matches.boundary	PASS	expected=future-grounding handoff only; queued items are not findings observed=future-grounding handoff only; queued items are not findings
V48_HO_018	action_present	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/unresolved_external_coverage_handoff_v48.tsv
V48_HO_018	field_matches.action_id	PASS	expected=V48_HO_018 observed=V48_HO_018
V48_HO_018	field_matches.action_type	PASS	expected=future_grounding_queue observed=future_grounding_queue
V48_HO_018	field_matches.priority	PASS	expected=low observed=low
V48_HO_018	field_matches.item	PASS	expected=Crohn downstream IFN/APC convergence exceeds genetic proximity observed=Crohn downstream IFN/APC convergence exceeds genetic proximity
V48_HO_018	field_matches.source_artifact	PASS	expected=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md observed=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md
V48_HO_018	field_matches.input_rows	PASS	expected=V48_FG_018 observed=V48_FG_018
V48_HO_018	field_matches.next_step	PASS	expected=Import or acquire Crohn response datasets before using Crohn as a downstream response-monitoring comparator. observed=Import or acquire Crohn response datasets before using Crohn as a downstream response-monitoring comparator.
V48_HO_018	field_matches.boundary	PASS	expected=future-grounding handoff only; queued items are not findings observed=future-grounding handoff only; queued items are not findings
V48_HO_019	action_present	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/unresolved_external_coverage_handoff_v48.tsv
V48_HO_019	field_matches.action_id	PASS	expected=V48_HO_019 observed=V48_HO_019
V48_HO_019	field_matches.action_type	PASS	expected=future_grounding_queue observed=future_grounding_queue
V48_HO_019	field_matches.priority	PASS	expected=low observed=low
V48_HO_019	field_matches.item	PASS	expected=RA pregnancy comparator but blood APC treatment-response nontransfer observed=RA pregnancy comparator but blood APC treatment-response nontransfer
V48_HO_019	field_matches.source_artifact	PASS	expected=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md observed=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md
V48_HO_019	field_matches.input_rows	PASS	expected=V48_FG_019 observed=V48_FG_019
V48_HO_019	field_matches.next_step	PASS	expected=Use RA pregnancy data only for pregnancy-timing hypotheses unless paired MS treatment-response data directly test transfer. observed=Use RA pregnancy data only for pregnancy-timing hypotheses unless paired MS treatment-response data directly test transfer.
V48_HO_019	field_matches.boundary	PASS	expected=future-grounding handoff only; queued items are not findings observed=future-grounding handoff only; queued items are not findings
V48_HO_020	action_present	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/unresolved_external_coverage_handoff_v48.tsv
V48_HO_020	field_matches.action_id	PASS	expected=V48_HO_020 observed=V48_HO_020
V48_HO_020	field_matches.action_type	PASS	expected=future_grounding_queue observed=future_grounding_queue
V48_HO_020	field_matches.priority	PASS	expected=low observed=low
V48_HO_020	field_matches.item	PASS	expected=EBV/IFN APC imprint downgraded by specificity control observed=EBV/IFN APC imprint downgraded by specificity control
V48_HO_020	field_matches.source_artifact	PASS	expected=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md observed=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md
V48_HO_020	field_matches.input_rows	PASS	expected=V48_FG_020 observed=V48_FG_020
V48_HO_020	field_matches.next_step	PASS	expected=Reopen only with EBV-stratified expression data and predefined specificity controls. observed=Reopen only with EBV-stratified expression data and predefined specificity controls.
V48_HO_020	field_matches.boundary	PASS	expected=future-grounding handoff only; queued items are not findings observed=future-grounding handoff only; queued items are not findings
V48_HO_021	action_present	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/unresolved_external_coverage_handoff_v48.tsv
V48_HO_021	field_matches.action_id	PASS	expected=V48_HO_021 observed=V48_HO_021
V48_HO_021	field_matches.action_type	PASS	expected=future_grounding_queue observed=future_grounding_queue
V48_HO_021	field_matches.priority	PASS	expected=low observed=low
V48_HO_021	field_matches.item	PASS	expected=GPR25 demoted from protected favorite observed=GPR25 demoted from protected favorite
V48_HO_021	field_matches.source_artifact	PASS	expected=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md observed=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md
V48_HO_021	field_matches.input_rows	PASS	expected=V48_FG_021 observed=V48_FG_021
V48_HO_021	field_matches.next_step	PASS	expected=Keep GPR25 demoted unless signal-specific direction and tractability evidence is imported and grounded. observed=Keep GPR25 demoted unless signal-specific direction and tractability evidence is imported and grounded.
V48_HO_021	field_matches.boundary	PASS	expected=future-grounding handoff only; queued items are not findings observed=future-grounding handoff only; queued items are not findings
V48_HO_022	action_present	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/unresolved_external_coverage_handoff_v48.tsv
V48_HO_022	field_matches.action_id	PASS	expected=V48_HO_022 observed=V48_HO_022
V48_HO_022	field_matches.action_type	PASS	expected=future_grounding_queue observed=future_grounding_queue
V48_HO_022	field_matches.priority	PASS	expected=low observed=low
V48_HO_022	field_matches.item	PASS	expected=MHC overlap is distinct-signal, not simple shared biology observed=MHC overlap is distinct-signal, not simple shared biology
V48_HO_022	field_matches.source_artifact	PASS	expected=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md observed=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md
V48_HO_022	field_matches.input_rows	PASS	expected=V48_FG_022 observed=V48_FG_022
V48_HO_022	field_matches.next_step	PASS	expected=Continue requiring signal-specific fine-mapping before interpreting MHC overlap as shared biology. observed=Continue requiring signal-specific fine-mapping before interpreting MHC overlap as shared biology.
V48_HO_022	field_matches.boundary	PASS	expected=future-grounding handoff only; queued items are not findings observed=future-grounding handoff only; queued items are not findings
V48_HO_023	action_present	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/unresolved_external_coverage_handoff_v48.tsv
V48_HO_023	field_matches.action_id	PASS	expected=V48_HO_023 observed=V48_HO_023
V48_HO_023	field_matches.action_type	PASS	expected=future_grounding_queue observed=future_grounding_queue
V48_HO_023	field_matches.priority	PASS	expected=low observed=low
V48_HO_023	field_matches.item	PASS	expected=No load-bearing invariant found in V26 observed=No load-bearing invariant found in V26
V48_HO_023	field_matches.source_artifact	PASS	expected=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md observed=knowledge_external/synthesis/FUTURE_GROUNDING_QUEUE_V48.md
V48_HO_023	field_matches.input_rows	PASS	expected=V48_FG_023 observed=V48_FG_023
V48_HO_023	field_matches.next_step	PASS	expected=Do not promote an invariant unless it passes the project's cross-modality null-tested invariant gate. observed=Do not promote an invariant unless it passes the project's cross-modality null-tested invariant gate.
V48_HO_023	field_matches.boundary	PASS	expected=future-grounding handoff only; queued items are not findings observed=future-grounding handoff only; queued items are not findings
summary	summary_matches.n_actions	PASS	expected=23 observed=23
summary	summary_matches.action_type_counts	PASS	expected={'future_grounding_queue': 23} observed={'future_grounding_queue': 23}
summary	summary_matches.priority_counts	PASS	expected={'high': 3, 'low': 20} observed={'high': 3, 'low': 20}
